"No.","Time","Source","Destination","Protocol","Length","Info"
"1","17:21:56.033298","192.168.0.74","5.28.195.2","TCP","78","52643  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=2998482121 TSecr=0 SACK_PERM"
"2","17:21:56.033320","192.168.0.74","5.28.195.2","TCP","78","52642  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3914890512 TSecr=0 SACK_PERM"
"3","17:21:57.034428","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 52643  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=2998483122 TSecr=0 SACK_PERM"
"4","17:21:57.034498","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 52642  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3914891513 TSecr=0 SACK_PERM"
"5","17:21:57.356734","192.168.0.74","192.87.28.82","TLSv1.2","602","Application Data"
"6","17:21:57.441296","192.87.28.82","192.168.0.74","TCP","66","9001  >  52516 [ACK] Seq=1 Ack=537 Win=3520 Len=0 TSval=1712541276 TSecr=163904892"
"7","17:21:57.463517","192.87.28.82","192.168.0.74","TLSv1.2","602","Application Data"
"8","17:21:57.463627","192.168.0.74","192.87.28.82","TCP","66","52516  >  9001 [ACK] Seq=537 Ack=537 Win=9058 Len=0 TSval=163904999 TSecr=1712541294"
"9","17:21:58.035622","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 52643  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=2998484123 TSecr=0 SACK_PERM"
"10","17:21:58.035718","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 52642  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3914892514 TSecr=0 SACK_PERM"
"11","17:21:58.059843","192.168.0.74","31.192.108.181","TCP","78","59494  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=843582490 TSecr=0 SACK_PERM TFO=R"
"12","17:21:58.108937","31.192.108.181","192.168.0.74","TCP","74","443  >  59494 [SYN, ACK, ECE] Seq=0 Ack=1 Win=43440 Len=0 MSS=1420 SACK_PERM TSval=2469571669 TSecr=843582490 WS=1024"
"13","17:21:58.109566","192.168.0.74","31.192.108.181","TCP","1474","59494  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=1408 TSval=843582540 TSecr=2469571669 [TCP PDU reassembled in 14]"
"14","17:21:58.109628","192.168.0.74","31.192.108.181","TLSv1.3","196","Client Hello (SNI=xbox-dns.ru)"
"15","17:21:58.165359","31.192.108.181","192.168.0.74","TCP","66","443  >  59494 [ACK] Seq=1 Ack=1539 Win=49152 Len=0 TSval=2469571722 TSecr=843582540"
"16","17:21:58.166609","31.192.108.181","192.168.0.74","TLSv1.3","1474","Server Hello, Change Cipher Spec, Application Data"
"17","17:21:58.166613","31.192.108.181","192.168.0.74","TLSv1.3","1072","Application Data, Application Data, Application Data"
"18","17:21:58.167903","192.168.0.74","31.192.108.181","TCP","66","59494  >  443 [ACK] Seq=1539 Ack=2415 Win=129984 Len=0 TSval=843582597 TSecr=2469571722"
"19","17:21:58.180621","192.168.0.74","31.192.108.181","TLSv1.3","130","Change Cipher Spec, Application Data"
"20","17:21:58.182912","192.168.0.74","31.192.108.181","TLSv1.3","553","Application Data"
"21","17:21:58.230902","31.192.108.181","192.168.0.74","TLSv1.3","321","Application Data"
"22","17:21:58.230904","31.192.108.181","192.168.0.74","TLSv1.3","385","Application Data, Application Data"
"23","17:21:58.230906","31.192.108.181","192.168.0.74","TLSv1.3","244","Application Data"
"24","17:21:58.230907","31.192.108.181","192.168.0.74","TLSv1.3","281","Application Data"
"25","17:21:58.231633","192.168.0.74","31.192.108.181","TCP","66","59494  >  443 [ACK] Seq=2090 Ack=3382 Win=130176 Len=0 TSval=843582662 TSecr=2469571791"
"26","17:21:58.231935","192.168.0.74","31.192.108.181","TLSv1.3","97","Application Data"
"27","17:21:58.233966","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2a01:b740:a02:3000::1f2","NTP","110","NTP Version 4, client"
"28","17:21:58.258294","192.168.0.74","31.192.108.181","TLSv1.3","412","Application Data"
"29","17:21:58.259036","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2a03:2880:f265:c7:face:b00c:0:167","TCP","98","56765  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=2959229168 TSecr=0 SACK_PERM"
"30","17:21:58.278419","2a01:b740:a02:3000::1f2","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","NTP","110","NTP Version 4, server"
"31","17:21:58.280830","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2a01:b740:a08:3000::21","NTP","110","NTP Version 4, client"
"32","17:21:58.288485","2a03:2880:f265:c7:face:b00c:0:167","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","94","443  >  56765 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM TSval=456789999 TSecr=2959229168 WS=256"
"33","17:21:58.289887","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2a03:2880:f265:c7:face:b00c:0:167","TCP","86","56765  >  443 [ACK] Seq=1 Ack=1 Win=131136 Len=0 TSval=2959229197 TSecr=456789999"
"34","17:21:58.289917","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2a03:2880:f265:c7:face:b00c:0:167","TCP","1466","56765  >  443 [ACK] Seq=1 Ack=1 Win=131136 Len=1380 TSval=2959229199 TSecr=456789999 [TCP PDU reassembled in 35]"
"35","17:21:58.289924","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2a03:2880:f265:c7:face:b00c:0:167","TLSv1.3","247","Client Hello (SNI=graph.whatsapp.net)"
"36","17:21:58.305887","31.192.108.181","192.168.0.74","TLSv1.3","228","Application Data"
"37","17:21:58.305889","31.192.108.181","192.168.0.74","TLSv1.3","216","Application Data"
"38","17:21:58.305890","31.192.108.181","192.168.0.74","TCP","66","443  >  59494 [ACK] Seq=3382 Ack=2467 Win=52224 Len=0 TSval=2469571866 TSecr=843582663"
"39","17:21:58.306092","192.168.0.74","31.192.108.181","TCP","66","59494  >  443 [ACK] Seq=2467 Ack=3694 Win=130816 Len=0 TSval=843582737 TSecr=2469571866"
"40","17:21:58.327480","2a01:b740:a08:3000::21","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","NTP","110","NTP Version 4, server"
"41","17:21:58.329794","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2a01:b740:a08:3000::21","NTP","110","NTP Version 4, client"
