"No.","Time","Source","Destination","Protocol","Length","Info"
"1","12:46:31.932707","152.66.158.165","224.0.0.251","MDNS","440","Standard query response 0x0000 PTR NagPad mini._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49254 NagPad-mini.local AAAA, cache flush fe80::54:f713:82dd:152 A, cache flush 152.66.158.165 AAAA, cache flush 2001:738:2001:407f:18ec:393e:f17e:a96 NSEC, cache flush NagPad mini._companion-link._tcp.local NSEC, cache flush NagPad-mini.local"
"2","12:46:31.934035","fe80::54:f713:82dd:152","ff02::fb","MDNS","460","Standard query response 0x0000 PTR NagPad mini._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49254 NagPad-mini.local AAAA, cache flush fe80::54:f713:82dd:152 A, cache flush 152.66.158.165 AAAA, cache flush 2001:738:2001:407f:18ec:393e:f17e:a96 NSEC, cache flush NagPad mini._companion-link._tcp.local NSEC, cache flush NagPad-mini.local"
"3","12:46:31.934039","152.66.156.71","224.0.0.251","MDNS","260","Standard query response 0x0000 PTR 6c79499539f53443483ebc7f2121064fdfacc81f._spotify-connect._tcp.local TXT, cache flush SRV, cache flush 0 0 41603 samsung.local A, cache flush 152.66.156.71 NSEC, cache flush 6c79499539f53443483ebc7f2121064fdfacc81f._spotify-connect._tcp.local NSEC, cache flush samsung.local OPT"
"4","12:46:31.935047","0.0.0.0","255.255.255.255","DHCP","342","DHCP Request  - Transaction ID 0xd154368e"
"5","12:46:32.038343","be:69:2a:41:83:30","Broadcast","ARP","56","Gratuitous ARP for 152.66.159.200 (Reply)"
"6","12:46:32.038347","fe80::1004:521:27f7:ef99","ff02::fb","ICMPv6","86","Multicast Listener Done"
"7","12:46:32.038350","fe80::1004:521:27f7:ef99","ff02::fb","ICMPv6","86","Multicast Listener Report"
"8","12:46:32.038352","152.66.159.163","224.0.0.251","MDNS","79","Standard query 0x0000 PTR _ni-slsc._tcp.local, ""QM"" question"
"9","12:46:32.038355","152.66.157.157","152.66.159.255","NBNS","92","Name query NB BRWD89C67BFC5D6<00>"
"10","12:46:32.038357","152.66.157.157","224.0.0.251","MDNS","81","Standard query 0x0000 A BRWD89C67BFC5D6.local, ""QM"" question"
"11","12:46:32.038359","fe80::be43:7742:f87f:d404","ff02::fb","MDNS","101","Standard query 0x0000 A BRWD89C67BFC5D6.local, ""QM"" question"
"12","12:46:32.064481","2001:738:2001:407f:ed60:5b3f:216f:9ac4","2603:1063:7::ca","TLSv1.2","136","Application Data"
"13","12:46:32.110886","2603:1063:7::ca","2001:738:2001:407f:ed60:5b3f:216f:9ac4","TLSv1.2","125","Application Data"
"14","12:46:32.111118","2001:738:2001:407f:ed60:5b3f:216f:9ac4","2603:1063:7::ca","TCP","86","63843  >  443 [ACK] Seq=51 Ack=40 Win=2048 Len=0 TSval=134134095 TSecr=2176856589"
"15","12:46:32.129033","152.66.156.191","192.87.28.82","TLSv1.2","602","Application Data"
"16","12:46:32.137878","5.28.195.2","152.66.156.191","TCP","66","443  >  64760 [FIN, ACK] Seq=1 Ack=1 Win=64 Len=0 TSval=1180056364 TSecr=1248177469"
"17","12:46:32.137880","152.66.157.227","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"18","12:46:32.137882","fe80::c01d:fbff:fe44:779c","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"19","12:46:32.138198","152.66.156.191","5.28.195.2","TCP","66","64760  >  443 [ACK] Seq=1 Ack=2 Win=65535 Len=0 TSval=1248178328 TSecr=1180056364"
"20","12:46:32.139363","152.66.157.60","224.0.0.251","MDNS","1214","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR Osgy\303\241n MacBook Pro._companion-link._tcp.local PTR P\303\251terâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR D\303\263riâ\200\231s iPad ._companion-link._tcp.local PTR NK MacBook Air._companion-link._tcp.local PTR Simon iPadje._companion-link._tcp.local PTR D\303\241vidâ\200\231s iPad._companion-link._tcp.local PTR iPad (48)._companion-link._tcp.local PTR Munkhshurâ\200\231s iPad._companion-link._tcp.local PTR Diegoâ\200\231s MacBook Pro._companion-link._tcp.local PTR Ataâ\200\231s ipad._companion-link._tcp.local PTR Lucian's MacBook Pro._companion-link._tcp.local PTR Khaiâ\200\231s MacBook Pro._companion-link._tcp.local PTR iPad (24)._companion-link._tcp.local PTR iPad ._companion-link._tcp.local PTR Otgonbayarâ\200\231s MacBook Air._companion-link._tcp.local PTR Norman MacBook Pro._companion-link._tcp.local PTR MacBook ._companion-link._tcp.local PTR MacBook Air di Marcello._companion-link._tcp.local PTR Naduâ\200\231s MacBook Pro._companion-link._tcp.local PTR iPad (20)._companion-link._tcp.local PTR gvancusi._companion-link._tcp.local PTR Andrasâ\200\231s iPad._companion-link._tcp.local PTR NagPad mini._companion-link._tcp.local PTR lamberia._companion-link._tcp.local PTR Bal\303\241zs ipad._companion-link._tcp.local PTR Ibrahim Mâ\200\231s iPad._companion-link._tcp.local PTR Gerencs\303\251r MacBook Air._companion-link._tcp.local PTR iPad (21)._companion-link._tcp.local PTR Hanna iPadje._companion-link._tcp.local PTR Shuâ\200\231s MacBook Air._companion-link._tcp.local PTR M\303\241rtonâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR Barczaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Acsâ\200\231s iPhone._companion-link._tcp.local PTR \351\231\210\345\230\211\350\243\225\347\232\204MacBook Air._companion-link._tcp.local PTR Gergely Csaba iPadje._companion-link._tcp.local PTR iPad (156)._companion-link._tcp.local PTR mnbm._companion-link._tcp.local"
