"No.","Time","Source","Destination","Protocol","Length","Info"
"1","11:16:57.526192","192.168.0.192","230.0.0.1","UDP","92","62979  >  6666 Len=50"
"2","11:16:58.244309","192.168.0.192","230.0.0.1","UDP","92","58107  >  6666 Len=50"
"3","11:16:58.550456","192.168.0.192","230.0.0.1","UDP","92","62979  >  6666 Len=50"
"4","11:16:59.029450","192.168.0.74","5.28.195.2","TCP","78","60885  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=2967279627 TSecr=0 SACK_PERM"
"5","11:16:59.029636","192.168.0.74","5.28.195.2","TCP","78","60886  >  80 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=1548592382 TSecr=0 SACK_PERM"
"6","11:16:59.030054","192.168.0.74","5.28.195.2","TCP","78","60887  >  5222 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3171645897 TSecr=0 SACK_PERM"
"7","11:16:59.074476","5.28.195.2","192.168.0.74","TCP","74","443  >  60885 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1240 SACK_PERM TSval=2988780112 TSecr=2967279627 WS=1024"
"8","11:16:59.074598","192.168.0.74","5.28.195.2","TCP","66","60885  >  443 [ACK] Seq=1 Ack=1 Win=1048560 Len=0 TSval=2967279672 TSecr=2988780112"
"9","11:16:59.074754","192.168.0.74","5.28.195.2","TLSv1","583","Client Hello"
"10","11:16:59.117910","5.28.195.2","192.168.0.74","TCP","66","443  >  60885 [ACK] Seq=1 Ack=518 Win=67584 Len=0 TSval=2988780157 TSecr=2967279672"
"11","11:16:59.260877","192.168.0.192","230.0.0.1","UDP","92","58107  >  6666 Len=50"
"12","11:16:59.472748","192.168.0.192","230.0.0.1","UDP","92","62979  >  6666 Len=50"
"13","11:16:59.673855","5.28.195.2","192.168.0.74","TCP","66","443  >  60885 [FIN, ACK] Seq=1 Ack=518 Win=67584 Len=0 TSval=2988780555 TSecr=2967279672"
